COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,7609.161,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,7653.455,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,7730.982,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,7769.56,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,7751.606,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,4854.225,,
HUN,Hungary,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,5435.389,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,1548.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,1553.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,1596.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,1433.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,1413.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,1478.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,1450.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,1453.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,1574.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,1413.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,1404.0,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,1404.3896255,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,1375.65501529,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,1365.41412196,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,1326.86760812,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,1349.37052321,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,1408.14509841,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,1533.93296135,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,1529.93595918,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,1730.98790616,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,228.5731925,,
CAN,Canada,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,533.48128806,,
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,6519.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,6337.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,6591.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,6784.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,6022.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,5722.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,5387.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,5518.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,6000.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,6009.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,6667.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,7530.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,7110.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,7944.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,9243.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,9263.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,9261.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,11499.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,11698.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,11731.0,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,10352.105778,E,Estimated value
MKD,North Macedonia,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,11441.479629,E,Estimated value
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,8243.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,8732.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,8874.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,8834.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,8658.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,8936.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,9617.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,10261.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,11146.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,11321.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,11155.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,11378.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,11792.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,11842.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,12121.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,12650.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,12800.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,13331.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,13546.798247255,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,14617.207234121,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,8129.0,,
SWE,Sweden,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,8027.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,82.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,67.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,69.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,78.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,74.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,73.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,76.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,84.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,178.0,B,Break
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,449.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,843.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,891.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,970.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,1036.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,1150.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,1411.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,1481.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,1550.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,1591.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,1571.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,523.0,,
MEX,Mexico,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,466.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,75404.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,75754.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,71366.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,71293.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,72879.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,76824.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,78995.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,79107.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,82539.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,82253.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,83886.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,85414.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,88796.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,89615.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,90976.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,91603.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,94197.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,95530.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,98170.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,102026.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,58822.0,,
DEU,Germany,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,57533.0,P,Provisional value
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,330263.0,B,Break
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,336520.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,362576.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,371137.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,383650.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,390973.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,390306.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,402456.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,403475.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,407444.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,392531.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,389763.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,375576.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,370375.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,348173.0,B,Break
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,363942.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,377643.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,363368.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,372744.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,375255.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,284467.0,,
ESP,Spain,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,348402.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,493.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,537.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,584.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,654.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,789.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,878.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,964.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,1108.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,1049.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,1024.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,917.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,660.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,591.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,609.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,612.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,495.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,448.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,467.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,466.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,544.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,172.0,,
AZE,Azerbaijan,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,104.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,705.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,715.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,749.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,777.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,764.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,777.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,793.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,812.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,834.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,840.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,813.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,773.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,742.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,760.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,697.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,709.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,680.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,650.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,656.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,698.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,397.0,,
SVN,Slovenia,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,542.0,,
FRA,France,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,747054.0,,
FRA,France,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,770918.0,,
FRA,France,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,777226.0,,
FRA,France,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,779163.0,,
FRA,France,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,777323.0,,
